"ItemNumber","Supplier","Month","MrpPlannedQty","SupplierSchedQty","Delta","CoverageRatio","Status"
"6930342-06W-LOZ","2171","2026-03","216","0","216",,"MRP_Extra"
"6930342-06W-LOZ","2171","2026-04","108","0","108",,"MRP_Extra"
"6930342-06W-LOZ","2171","2026-05","108","0","108",,"MRP_Extra"
"6930342-06W-LOZ","2171","2026-06","22","0","22",,"MRP_Extra"
"6930343-C71-LOZ","2798","2025-12","480","0","480",,"MRP_Extra"
"6930343-C71-LOZ","2798","2026-01","960","0","960",,"MRP_Extra"
"6930343-C71-LOZ","2798","2026-02","840","0","840",,"MRP_Extra"
"6930343-C71-LOZ","2798","2026-03","780","0","780",,"MRP_Extra"
"6930343-C71-LOZ","2798","2026-04","240","0","240",,"MRP_Extra"
"6930344-C71-LOZ","2171","2025-12","504","0","504",,"MRP_Extra"
"6930344-C71-LOZ","2171","2026-01","936","0","936",,"MRP_Extra"
"6930344-C71-LOZ","2171","2026-02","864","0","864",,"MRP_Extra"
"6930344-C71-LOZ","2171","2026-03","792","0","792",,"MRP_Extra"
"6930344-C71-LOZ","2171","2026-04","216","0","216",,"MRP_Extra"
"6930344-C71-LOZ","2171","2026-05","72","0","72",,"MRP_Extra"
"6930344-C71-LOZ","2171","2026-06","15","0","15",,"MRP_Extra"
"6930347-C71-LOZ","2171","2026-01","518","0","518",,"MRP_Extra"
"6930347-C71-LOZ","2171","2026-02","432","0","432",,"MRP_Extra"
"6930347-C71-LOZ","2171","2026-03","324","0","324",,"MRP_Extra"
"6930347-C71-LOZ","2171","2026-04","108","0","108",,"MRP_Extra"
"6930347-C71-LOZ","2171","2026-05","108","0","108",,"MRP_Extra"
"6932516","","2025-12","240","0","240",,"MRP_Extra"
"6932516","","2026-01","660","0","660",,"MRP_Extra"
"6932516","","2026-02","540","0","540",,"MRP_Extra"
"6932516","","2026-03","420","0","420",,"MRP_Extra"
"6932520","","2026-02","480","0","480",,"MRP_Extra"
"6932520","","2026-03","360","0","360",,"MRP_Extra"
"6932520","","2026-04","300","0","300",,"MRP_Extra"
"6932528","","2025-12","180","0","180",,"MRP_Extra"
"6932528","","2026-01","960","0","960",,"MRP_Extra"
"6932528","","2026-02","840","0","840",,"MRP_Extra"
"6932528","","2026-03","780","0","780",,"MRP_Extra"
"6932528","","2026-04","240","0","240",,"MRP_Extra"
"6949684-20_TS","2352","2026-01","79","79","0","1","Covered_or_Over"
"6949684-20_TS","2352","2026-02","54","54","0","1","Covered_or_Over"
"6949684-20_TS","2352","2026-03","54","54","0","1","Covered_or_Over"
"6949684-20_TS","2352","2026-04","42","42","0","1","Covered_or_Over"
"6949684-20_TS","2352","2026-05","42","42","0","1","Covered_or_Over"
"6949684-20_TS","2352","2026-06","12","30","-18","0.4","Short"
"6949684-20_TS","2352","2026-07","0","30","-30","0","MRP_Missing"
"6949684-20_TS","2352","2026-08","0","54","-54","0","MRP_Missing"
"6949684-20_TS","2352","2026-09","0","60","-60","0","MRP_Missing"
"6949684-20_TS","2352","2026-10","0","48","-48","0","MRP_Missing"
"6949684-20_TS","2352","2026-11","0","30","-30","0","MRP_Missing"
"6949685-20_TS","2352","2025-12","227","197","30","1.152","Covered_or_Over"
"6949685-20_TS","2352","2026-01","510","510","0","1","Covered_or_Over"
"6949685-20_TS","2352","2026-02","270","270","0","1","Covered_or_Over"
"6949685-20_TS","2352","2026-03","300","300","0","1","Covered_or_Over"
"6949685-20_TS","2352","2026-04","210","210","0","1","Covered_or_Over"
"6949685-20_TS","2352","2026-05","210","210","0","1","Covered_or_Over"
"6949685-20_TS","2352","2026-06","60","150","-90","0.4","Short"
"6949685-20_TS","2352","2026-07","0","150","-150","0","MRP_Missing"
"6949685-20_TS","2352","2026-08","0","270","-270","0","MRP_Missing"
"6949685-20_TS","2352","2026-09","0","300","-300","0","MRP_Missing"
"6949685-20_TS","2352","2026-10","0","270","-270","0","MRP_Missing"
"6949685-20_TS","2352","2026-11","0","150","-150","0","MRP_Missing"
"6949723-20_TS","2352","2025-12","31","61","-30","0.508","Short"
"6949723-20_TS","2352","2026-01","180","180","0","1","Covered_or_Over"
"6949723-20_TS","2352","2026-02","120","120","0","1","Covered_or_Over"
"6949723-20_TS","2352","2026-03","150","150","0","1","Covered_or_Over"
"6949723-20_TS","2352","2026-04","120","120","0","1","Covered_or_Over"
"6949723-20_TS","2352","2026-05","90","90","0","1","Covered_or_Over"
"6949723-20_TS","2352","2026-06","60","120","-60","0.5","Short"
"6949723-20_TS","2352","2026-07","0","60","-60","0","MRP_Missing"
"6949723-20_TS","2352","2026-08","0","150","-150","0","MRP_Missing"
"6949723-20_TS","2352","2026-09","0","150","-150","0","MRP_Missing"
"6949723-20_TS","2352","2026-10","0","150","-150","0","MRP_Missing"
"6949723-20_TS","2352","2026-11","0","90","-90","0","MRP_Missing"
"6949724-20_TS","2352","2026-01","13","13","0","1","Covered_or_Over"
"6949724-20_TS","2352","2026-02","60","60","0","1","Covered_or_Over"
"6949724-20_TS","2352","2026-03","60","60","0","1","Covered_or_Over"
"6949724-20_TS","2352","2026-04","60","60","0","1","Covered_or_Over"
"6949724-20_TS","2352","2026-05","60","60","0","1","Covered_or_Over"
"6949724-20_TS","2352","2026-06","0","30","-30","0","MRP_Missing"
"6949724-20_TS","2352","2026-07","0","30","-30","0","MRP_Missing"
"6949724-20_TS","2352","2026-08","0","90","-90","0","MRP_Missing"
"6949724-20_TS","2352","2026-09","0","60","-60","0","MRP_Missing"
"6949724-20_TS","2352","2026-10","0","60","-60","0","MRP_Missing"
"6949724-20_TS","2352","2026-11","0","30","-30","0","MRP_Missing"
"6950352-20_TS","2352","2025-12","0","3","-3","0","MRP_Missing"
"6950352-20_TS","2352","2026-01","0","29","-29","0","MRP_Missing"
"6950352-20_TS","2352","2026-02","126","138","-12","0.913","Short"
"6950352-20_TS","2352","2026-03","300","300","0","1","Covered_or_Over"
"6950352-20_TS","2352","2026-04","276","276","0","1","Covered_or_Over"
"6950352-20_TS","2352","2026-05","270","270","0","1","Covered_or_Over"
"6950352-20_TS","2352","2026-06","72","252","-180","0.286","Short"
"6950352-20_TS","2352","2026-07","0","240","-240","0","MRP_Missing"
"6950352-20_TS","2352","2026-08","0","378","-378","0","MRP_Missing"
"6950352-20_TS","2352","2026-09","0","414","-414","0","MRP_Missing"
"6950352-20_TS","2352","2026-10","0","384","-384","0","MRP_Missing"
"6950352-20_TS","2352","2026-11","0","192","-192","0","MRP_Missing"
"6950371-20_TS","2352","2025-12","53","0","53",,"MRP_Extra"
"6950371-20_TS","2352","2026-01","600","593","7","1.012","Covered_or_Over"
"6950371-20_TS","2352","2026-02","360","360","0","1","Covered_or_Over"
"6950371-20_TS","2352","2026-03","360","360","0","1","Covered_or_Over"
"6950371-20_TS","2352","2026-04","240","240","0","1","Covered_or_Over"
"6950371-20_TS","2352","2026-05","240","240","0","1","Covered_or_Over"
"6950371-20_TS","2352","2026-06","60","180","-120","0.333","Short"
"6950371-20_TS","2352","2026-07","0","180","-180","0","MRP_Missing"
"6950371-20_TS","2352","2026-08","0","330","-330","0","MRP_Missing"
"6950371-20_TS","2352","2026-09","0","360","-360","0","MRP_Missing"
"6950371-20_TS","2352","2026-10","0","330","-330","0","MRP_Missing"
"6950371-20_TS","2352","2026-11","0","150","-150","0","MRP_Missing"
"6950378-20_TS","2352","2026-02","133","142","-9","0.937","Short"
"6950378-20_TS","2352","2026-03","290","290","0","1","Covered_or_Over"
"6950378-20_TS","2352","2026-04","250","250","0","1","Covered_or_Over"
"6950378-20_TS","2352","2026-05","290","290","0","1","Covered_or_Over"
"6950378-20_TS","2352","2026-06","100","260","-160","0.385","Short"
"6950378-20_TS","2352","2026-07","0","220","-220","0","MRP_Missing"
"6950378-20_TS","2352","2026-08","0","420","-420","0","MRP_Missing"
"6950378-20_TS","2352","2026-09","0","380","-380","0","MRP_Missing"
"6950378-20_TS","2352","2026-10","0","420","-420","0","MRP_Missing"
"6950378-20_TS","2352","2026-11","0","190","-190","0","MRP_Missing"
"6950415-20_TS","2352","2025-12","60","90","-30","0.667","Short"
"6950415-20_TS","2352","2026-01","240","240","0","1","Covered_or_Over"
"6950415-20_TS","2352","2026-02","150","150","0","1","Covered_or_Over"
"6950415-20_TS","2352","2026-03","240","240","0","1","Covered_or_Over"
"6950415-20_TS","2352","2026-04","150","150","0","1","Covered_or_Over"
"6950415-20_TS","2352","2026-05","150","150","0","1","Covered_or_Over"
"6950415-20_TS","2352","2026-06","60","150","-90","0.4","Short"
"6950415-20_TS","2352","2026-07","0","120","-120","0","MRP_Missing"
"6950415-20_TS","2352","2026-08","0","210","-210","0","MRP_Missing"
"6950415-20_TS","2352","2026-09","0","240","-240","0","MRP_Missing"
"6950415-20_TS","2352","2026-10","0","210","-210","0","MRP_Missing"
"6950415-20_TS","2352","2026-11","0","90","-90","0","MRP_Missing"
"6976060-185020_N","325184","2025-12","0","3034","-3034","0","MRP_Missing"
"6976060-185020_N","325184","2026-02","612","2000","-1388","0.306","Short"
"6976060-185020_N","325184","2026-03","2203","1500","703","1.469","Covered_or_Over"
"6976060-185020_N","325184","2026-04","2228","0","2228",,"MRP_Extra"
"6976060-185030_N","325184","2025-12","0","800","-800","0","MRP_Missing"
"6976062-185020_N","325184","2025-12","0","2400","-2400","0","MRP_Missing"
"6976062-185020_N","325184","2026-02","553","1400","-847","0.395","Short"
"6976062-185020_N","325184","2026-03","1459","1400","59","1.042","Covered_or_Over"
"6976062-185020_N","325184","2026-04","1357","0","1357",,"MRP_Extra"
"6976062-185030_N","325184","2025-12","0","400","-400","0","MRP_Missing"
"6976062-185030_N","325184","2026-03","0","400","-400","0","MRP_Missing"
"6976069-1850C22_N","325184","2025-12","0","472","-472","0","MRP_Missing"
"6976069-1850C23_N","325184","2025-12","4","0","4",,"MRP_Extra"
"7018244-1370A18_K","335747","2026-01","0","500","-500","0","MRP_Missing"
"7018244-1370A18_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7018244-1370B26_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7018244-1370B26_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7018244-1370C58_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7018244-1370C58_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7018244-1370C74_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7018244-1370C74_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7018700-CHAC","2109","2025-12","16","0","16",,"MRP_Extra"
"7018800-CHAC","2109","2025-12","50","0","50",,"MRP_Extra"
"7018802-GRAP","2109","2025-12","7","0","7",,"MRP_Extra"
"7021574-2Q-LOZ","2798","2026-02","25","0","25",,"MRP_Extra"
"7021574-48-LOZ","2798","2025-12","2025","0","2025",,"MRP_Extra"
"7021574-48-LOZ","2798","2026-01","2800","0","2800",,"MRP_Extra"
"7021574-48-LOZ","2798","2026-02","3650","0","3650",,"MRP_Extra"
"7021574-48-LOZ","2798","2026-03","4350","0","4350",,"MRP_Extra"
"7021574-48-LOZ","2798","2026-04","3125","0","3125",,"MRP_Extra"
"7021574-48-LOZ","2798","2026-05","3550","0","3550",,"MRP_Extra"
"7021574-48-LOZ","2798","2026-06","600","0","600",,"MRP_Extra"
"7021574-63-LOZ","2798","2025-12","1850","0","1850",,"MRP_Extra"
"7021574-63-LOZ","2798","2026-01","1700","0","1700",,"MRP_Extra"
"7021574-63-LOZ","2798","2026-02","1850","0","1850",,"MRP_Extra"
"7021574-63-LOZ","2798","2026-03","2300","0","2300",,"MRP_Extra"
"7021574-63-LOZ","2798","2026-04","1500","0","1500",,"MRP_Extra"
"7021574-63-LOZ","2798","2026-05","1350","0","1350",,"MRP_Extra"
"7021574-63-LOZ","2798","2026-06","280","0","280",,"MRP_Extra"
"7021574-G3-LOZ","2798","2025-12","75","0","75",,"MRP_Extra"
"7021574-G3-LOZ","2798","2026-01","250","0","250",,"MRP_Extra"
"7021574-G3-LOZ","2798","2026-02","250","0","250",,"MRP_Extra"
"7021574-G3-LOZ","2798","2026-03","300","0","300",,"MRP_Extra"
"7021574-G3-LOZ","2798","2026-04","200","0","200",,"MRP_Extra"
"7021574-HL-LOZ","2798","2026-01","25","0","25",,"MRP_Extra"
"7021584-48-LOZ","2798","2025-12","1150","0","1150",,"MRP_Extra"
"7021584-48-LOZ","2798","2026-01","1300","0","1300",,"MRP_Extra"
"7021584-48-LOZ","2798","2026-02","1650","0","1650",,"MRP_Extra"
"7021584-48-LOZ","2798","2026-03","1450","0","1450",,"MRP_Extra"
"7021584-48-LOZ","2798","2026-04","1850","0","1850",,"MRP_Extra"
"7021584-48-LOZ","2798","2026-05","1350","0","1350",,"MRP_Extra"
"7021584-48-LOZ","2798","2026-06","200","0","200",,"MRP_Extra"
"7021587-NL-LOZ","2798","2025-12","50","0","50",,"MRP_Extra"
"7021587-NL-LOZ","2798","2026-01","100","0","100",,"MRP_Extra"
"7021587-NL-LOZ","2798","2026-02","200","0","200",,"MRP_Extra"
"7021587-NL-LOZ","2798","2026-03","250","0","250",,"MRP_Extra"
"7021587-NL-LOZ","2798","2026-04","150","0","150",,"MRP_Extra"
"7021587-NL-LOZ","2798","2026-05","250","0","250",,"MRP_Extra"
"7021587-NL-LOZ","2798","2026-06","40","0","40",,"MRP_Extra"
"7021588-48-LOZ","2798","2025-12","2050","0","2050",,"MRP_Extra"
"7021588-48-LOZ","2798","2026-01","2950","0","2950",,"MRP_Extra"
"7021588-48-LOZ","2798","2026-02","4150","0","4150",,"MRP_Extra"
"7021588-48-LOZ","2798","2026-03","6150","0","6150",,"MRP_Extra"
"7021588-48-LOZ","2798","2026-04","2300","0","2300",,"MRP_Extra"
"7021588-48-LOZ","2798","2026-05","3100","0","3100",,"MRP_Extra"
"7021588-48-LOZ","2798","2026-06","620","0","620",,"MRP_Extra"
"7021588-NK-LOZ","2798","2025-12","2050","0","2050",,"MRP_Extra"
"7021588-NK-LOZ","2798","2026-01","1750","0","1750",,"MRP_Extra"
"7021588-NK-LOZ","2798","2026-02","2400","0","2400",,"MRP_Extra"
"7021588-NK-LOZ","2798","2026-03","3550","0","3550",,"MRP_Extra"
"7021588-NK-LOZ","2798","2026-04","1000","0","1000",,"MRP_Extra"
"7021588-NK-LOZ","2798","2026-05","1500","0","1500",,"MRP_Extra"
"7021588-NK-LOZ","2798","2026-06","380","0","380",,"MRP_Extra"
"7023405-Z","","2025-12","56","0","56",,"MRP_Extra"
"7023406-Z","","2025-12","112","0","112",,"MRP_Extra"
"7023406-Z","","2026-01","16","0","16",,"MRP_Extra"
"7023406-Z","","2026-02","64","0","64",,"MRP_Extra"
"7023406-Z","","2026-03","67","0","67",,"MRP_Extra"
"7023406-Z","","2026-04","9","0","9",,"MRP_Extra"
"7023407-Z","","2025-12","112","0","112",,"MRP_Extra"
"7023407-Z","","2026-01","15","0","15",,"MRP_Extra"
"7023407-Z","","2026-02","64","0","64",,"MRP_Extra"
"7023407-Z","","2026-03","67","0","67",,"MRP_Extra"
"7023407-Z","","2026-04","9","0","9",,"MRP_Extra"
"7023409-Z","","2025-12","56","0","56",,"MRP_Extra"
"7023411-Z","","2025-12","56","0","56",,"MRP_Extra"
"7023413-Z","","2025-12","112","0","112",,"MRP_Extra"
"7023415-Z","","2025-12","56","0","56",,"MRP_Extra"
"7023419-Z","","2025-12","56","0","56",,"MRP_Extra"
"7023420-Z","","2025-12","60","0","60",,"MRP_Extra"
"7023422-Z","","2025-12","112","0","112",,"MRP_Extra"
"7023422-Z","","2026-01","21","0","21",,"MRP_Extra"
"7023422-Z","","2026-02","64","0","64",,"MRP_Extra"
"7023422-Z","","2026-03","67","0","67",,"MRP_Extra"
"7023422-Z","","2026-04","9","0","9",,"MRP_Extra"
"7024317-1370A18_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7024317-1370A18_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7024317-1370C73_K","335747","2026-01","0","300","-300","0","MRP_Missing"
"7024317-1370C73_K","335747","2026-03","0","150","-150","0","MRP_Missing"
"7024327-1370A18_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7024327-1370A18_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7024327-1370C73_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7024327-1370C73_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7024373-1370A18_K","335747","2025-12","0","20","-20","0","MRP_Missing"
"7024373-1370A18_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7024373-1370A18_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7024373-1370B26_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7024373-1370B26_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7024373-1370C74_K","335747","2025-12","0","20","-20","0","MRP_Missing"
"7024373-1370C74_K","335747","2026-01","0","50","-50","0","MRP_Missing"
"7024373-1370C74_K","335747","2026-03","0","100","-100","0","MRP_Missing"
"7028730-1A19","2798","2026-03","175","0","175",,"MRP_Extra"
"7028730-1A19","2798","2026-04","149","0","149",,"MRP_Extra"
"7028730-1A19","2798","2026-05","278","0","278",,"MRP_Extra"
"7028730-1B55","2798","2025-12","40","0","40",,"MRP_Extra"
"7028730-1B55","2798","2026-01","45","0","45",,"MRP_Extra"
"7028730-1B55","2798","2026-02","312","0","312",,"MRP_Extra"
"7028730-1B55","2798","2026-03","628","0","628",,"MRP_Extra"
"7028730-1B55","2798","2026-04","496","0","496",,"MRP_Extra"
"7028730-1B55","2798","2026-05","1044","0","1044",,"MRP_Extra"
"7028730-7C70","2798","2025-12","260","0","260",,"MRP_Extra"
"7028730-7C70","2798","2026-01","3666","0","3666",,"MRP_Extra"
"7028730-7C70","2798","2026-02","3782","0","3782",,"MRP_Extra"
"7028730-7C70","2798","2026-03","7259","0","7259",,"MRP_Extra"
"7028730-7C70","2798","2026-04","5657","0","5657",,"MRP_Extra"
"7028730-7C70","2798","2026-05","11431","0","11431",,"MRP_Extra"
"7031030-20_M","340527","2025-12","0","5000","-5000","0","MRP_Missing"
"7031030-20_M","340527","2026-02","0","6000","-6000","0","MRP_Missing"
"7031030-20_M","340527","2026-03","0","11000","-11000","0","MRP_Missing"
"7031030-20_M","340527","2026-04","0","5970","-5970","0","MRP_Missing"
"7031030-20_M","340527","2026-05","0","7806","-7806","0","MRP_Missing"
"7031030-20_M","340527","2026-06","0","1637","-1637","0","MRP_Missing"
"7031030-20_M","340527","2026-07","0","10848","-10848","0","MRP_Missing"
"7031030-20_M","340527","2026-09","0","13847","-13847","0","MRP_Missing"
"7031030-20_M","340527","2026-10","0","3358","-3358","0","MRP_Missing"
"7031030-55_M","340527","2026-03","0","1000","-1000","0","MRP_Missing"
"7031030-55_M","340527","2026-04","0","218","-218","0","MRP_Missing"
"7031030-55_M","340527","2026-05","0","1405","-1405","0","MRP_Missing"
"7031030-55_M","340527","2026-06","0","276","-276","0","MRP_Missing"
"7031030-55_M","340527","2026-07","0","1888","-1888","0","MRP_Missing"
"7031030-55_M","340527","2026-09","0","2420","-2420","0","MRP_Missing"
"7031030-55_M","340527","2026-10","0","487","-487","0","MRP_Missing"
"7036383-N_V","320907","2025-12","0","6000","-6000","0","MRP_Missing"
"7036383-N_V","320907","2026-01","0","20000","-20000","0","MRP_Missing"
"7036383-N_V","320907","2026-02","0","20000","-20000","0","MRP_Missing"
"7036383-N_V","320907","2026-03","0","30000","-30000","0","MRP_Missing"
"7038697-1A19-000","","2026-03","175","0","175",,"MRP_Extra"
"7038697-1A19-000","","2026-04","149","0","149",,"MRP_Extra"
"7038697-1A19-000","","2026-05","278","0","278",,"MRP_Extra"
"7038697-6C83-000","","2026-03","80","0","80",,"MRP_Extra"
"7038697-6C83-000","","2026-04","91","0","91",,"MRP_Extra"
"7038697-6C83-000","","2026-05","195","0","195",,"MRP_Extra"
"7038697-7C70-000","","2026-01","44","0","44",,"MRP_Extra"
"7038697-7C70-000","","2026-02","76","0","76",,"MRP_Extra"
"7038697-7C70-000","","2026-03","147","0","147",,"MRP_Extra"
"7038697-7C70-000","","2026-04","142","0","142",,"MRP_Extra"
"7038697-7C70-000","","2026-05","244","0","244",,"MRP_Extra"
"7038697-7F99-000","","2025-12","20","0","20",,"MRP_Extra"
"7038697-7F99-000","","2026-01","14","0","14",,"MRP_Extra"
"7038697-7F99-000","","2026-02","126","0","126",,"MRP_Extra"
"7038697-7F99-000","","2026-03","226","0","226",,"MRP_Extra"
"7038697-7F99-000","","2026-04","140","0","140",,"MRP_Extra"
"7038697-7F99-000","","2026-05","360","0","360",,"MRP_Extra"
"7038706-1D19-000","","2025-12","20","0","20",,"MRP_Extra"
